date,admin1,admin2,market,commodity,unit,price_ghc,price_usd,cpi_category,year_month
2020-04-15,CENTRAL,CAPE COAST METRO,Cape Coast,Maize,KG,2.45,0.43,Food & Beverages,2020-04
2020-04-15,CENTRAL,MFANTSIMAN,Mankessim,Maize,KG,1.79,0.31,Food & Beverages,2020-04
2020-04-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,Maize,KG,1.5,0.26,Food & Beverages,2020-04
2020-04-15,ASHANTI,EJURA SEKYE DUMASE,Ejura,Plantain,KG,4.55,0.8,Food & Beverages,2020-04
2020-04-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,Plantain,KG,3.55,0.62,Food & Beverages,2020-04
2020-04-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,Plantain,KG,2.33,0.41,Food & Beverages,2020-04
2020-04-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,Maize,KG,1.33,0.23,Food & Beverages,2020-04
2020-04-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,Plantain,KG,4.11,0.72,Food & Beverages,2020-04
2020-04-15,CENTRAL,CAPE COAST METRO,Cape Coast,Plantain,KG,7.06,1.24,Food & Beverages,2020-04
2020-04-15,CENTRAL,MFANTSIMAN,Mankessim,Plantain,KG,3.38,0.59,Food & Beverages,2020-04
2020-04-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,Plantain,KG,2.38,0.42,Food & Beverages,2020-04
2020-04-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,Plantain,KG,5.33,0.94,Food & Beverages,2020-04
2020-04-15,GREATER ACCRA,TEMA METROPOLIS,Tema,Plantain,KG,21.7,3.81,Food & Beverages,2020-04
2020-04-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,Plantain,KG,3.13,0.55,Food & Beverages,2020-04
2020-04-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,Plantain,KG,3.41,0.6,Food & Beverages,2020-04
2020-04-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,Maize,KG,1.22,0.21,Food & Beverages,2020-04
2020-04-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,Maize,KG,2.52,0.44,Food & Beverages,2020-04
2020-04-15,ASHANTI,KMA,Kumasi,Maize,KG,2.13,0.37,Food & Beverages,2020-04
2020-04-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,Tomatoes,KG,12.16,2.13,Food & Beverages,2020-04
2020-04-15,VOLTA,HOHOE MUNICIPAL,Hohoe,Tomatoes,KG,4.47,0.78,Food & Beverages,2020-04
2020-04-15,VOLTA,HO MUNICIPAL,Ho,Tomatoes,KG,7.56,1.33,Food & Beverages,2020-04
2020-04-15,UPPER EAST,GARU TEMPANE,Garu,Tomatoes,KG,1.67,0.29,Food & Beverages,2020-04
2020-04-15,NORTHERN,YENDI MUNICIPAL,Yendi,Tomatoes,KG,3.66,0.64,Food & Beverages,2020-04
2020-04-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,Tomatoes,KG,2.89,0.51,Food & Beverages,2020-04
2020-04-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,Tomatoes,KG,10.69,1.88,Food & Beverages,2020-04
2020-04-15,CENTRAL,MFANTSIMAN,Mankessim,Tomatoes,KG,7.13,1.25,Food & Beverages,2020-04
2020-04-15,CENTRAL,CAPE COAST METRO,Cape Coast,Tomatoes,KG,13.49,2.37,Food & Beverages,2020-04
2020-04-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,Tomatoes,KG,8.18,1.44,Food & Beverages,2020-04
2020-04-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,Tomatoes,KG,4.32,0.76,Food & Beverages,2020-04
2020-04-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,Tomatoes,KG,9.92,1.74,Food & Beverages,2020-04
2020-04-15,ASHANTI,KMA,Kumasi,Tomatoes,KG,12.88,2.26,Food & Beverages,2020-04
2020-04-15,ASHANTI,EJURA SEKYE DUMASE,Ejura,Tomatoes,KG,7.56,1.33,Food & Beverages,2020-04
2020-04-15,ASHANTI,EJURA SEKYE DUMASE,Ejura,Maize,KG,1.86,0.33,Food & Beverages,2020-04
2020-04-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,Plantain,KG,7.4,1.3,Food & Beverages,2020-04
2020-04-15,VOLTA,HO MUNICIPAL,Ho,Beans/Cowpea,KG,5.49,0.96,Food & Beverages,2020-04
2020-04-15,UPPER WEST,WA MUNICIPAL,Wa,Plantain,KG,4.7,0.82,Food & Beverages,2020-04
2020-04-15,VOLTA,HOHOE MUNICIPAL,Hohoe,Plantain,KG,3.6,0.63,Food & Beverages,2020-04
2020-04-15,ASHANTI,EJURA SEKYE DUMASE,Ejura,Yam,KG,2.45,0.43,Food & Beverages,2020-04
2020-04-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,Maize,KG,2.26,0.4,Food & Beverages,2020-04
2020-04-15,GREATER ACCRA,TEMA METROPOLIS,Tema,Maize,KG,2.43,0.43,Food & Beverages,2020-04
2020-04-15,ASHANTI,EJURA SEKYE DUMASE,Ejura,Eggs,KG,6.41,1.12,Food & Beverages,2020-04
2020-04-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,Eggs,KG,6.26,1.1,Food & Beverages,2020-04
2020-04-15,CENTRAL,CAPE COAST METRO,Cape Coast,Eggs,KG,15.79,2.77,Food & Beverages,2020-04
2020-04-15,ASHANTI,KMA,Kumasi,Yam,KG,3.69,0.65,Food & Beverages,2020-04
2020-04-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,Eggs,KG,6.25,1.1,Food & Beverages,2020-04
2020-04-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,Eggs,KG,4.3,0.75,Food & Beverages,2020-04
2020-04-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,Eggs,KG,2.8,0.49,Food & Beverages,2020-04
2020-04-15,UPPER WEST,WA MUNICIPAL,Wa,Eggs,KG,4.86,0.85,Food & Beverages,2020-04
2020-04-15,VOLTA,HO MUNICIPAL,Ho,Eggs,KG,3.06,0.54,Food & Beverages,2020-04
2020-04-15,VOLTA,HOHOE MUNICIPAL,Hohoe,Eggs,KG,3.17,0.56,Food & Beverages,2020-04
2020-04-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,Rice,KG,8.05,1.41,Food & Beverages,2020-04
2020-04-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,Eggs,KG,7.3,1.28,Food & Beverages,2020-04
2020-04-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,Yam,KG,3.41,0.6,Food & Beverages,2020-04
2020-04-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,Yam,KG,1.79,0.31,Food & Beverages,2020-04
2020-04-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,Yam,KG,3.07,0.54,Food & Beverages,2020-04
2020-04-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,Plantain,KG,4.12,0.72,Food & Beverages,2020-04
2020-04-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,Yam,KG,6.38,1.12,Food & Beverages,2020-04
2020-04-15,VOLTA,HOHOE MUNICIPAL,Hohoe,Yam,KG,5.56,0.98,Food & Beverages,2020-04
2020-04-15,VOLTA,HO MUNICIPAL,Ho,Yam,KG,2.72,0.48,Food & Beverages,2020-04
2020-04-15,UPPER WEST,WA MUNICIPAL,Wa,Yam,KG,3.93,0.69,Food & Beverages,2020-04
2020-04-15,UPPER EAST,GARU TEMPANE,Garu,Yam,KG,2.07,0.36,Food & Beverages,2020-04
2020-04-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,Yam,KG,2.71,0.48,Food & Beverages,2020-04
2020-04-15,NORTHERN,YENDI MUNICIPAL,Yendi,Yam,KG,1.45,0.25,Food & Beverages,2020-04
2020-04-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,Yam,KG,1.59,0.28,Food & Beverages,2020-04
2020-04-15,GREATER ACCRA,TEMA METROPOLIS,Tema,Yam,KG,3.48,0.61,Food & Beverages,2020-04
2020-04-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,Yam,KG,4.67,0.82,Food & Beverages,2020-04
2020-04-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,Yam,KG,2.33,0.41,Food & Beverages,2020-04
2020-04-15,CENTRAL,MFANTSIMAN,Mankessim,Yam,KG,5.44,0.96,Food & Beverages,2020-04
2020-04-15,CENTRAL,CAPE COAST METRO,Cape Coast,Yam,KG,3.19,0.56,Food & Beverages,2020-04
2020-04-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,Yam,KG,2.59,0.45,Food & Beverages,2020-04
2020-04-15,VOLTA,HO MUNICIPAL,Ho,Plantain,KG,3.49,0.61,Food & Beverages,2020-04
2020-04-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,Eggs,KG,5.6,0.98,Food & Beverages,2020-04
2020-04-15,CENTRAL,CAPE COAST METRO,Cape Coast,Sorghum,KG,4.2,0.74,Food & Beverages,2020-04
2020-04-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,Cassava,KG,2.27,0.4,Food & Beverages,2020-04
2020-04-15,CENTRAL,MFANTSIMAN,Mankessim,Millet,KG,4.14,0.73,Food & Beverages,2020-04
2020-04-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,Millet,KG,2.69,0.47,Food & Beverages,2020-04
2020-04-15,GREATER ACCRA,TEMA METROPOLIS,Tema,Millet,KG,4.17,0.73,Food & Beverages,2020-04
2020-04-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,Millet,KG,1.94,0.34,Food & Beverages,2020-04
2020-04-15,NORTHERN,YENDI MUNICIPAL,Yendi,Millet,KG,1.7,0.3,Food & Beverages,2020-04
2020-04-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,Millet,KG,2.0,0.35,Food & Beverages,2020-04
2020-04-15,UPPER EAST,GARU TEMPANE,Garu,Millet,KG,2.2,0.39,Food & Beverages,2020-04
2020-04-15,UPPER WEST,WA MUNICIPAL,Wa,Millet,KG,2.31,0.41,Food & Beverages,2020-04
2020-04-15,CENTRAL,CAPE COAST METRO,Cape Coast,Cassava,KG,1.76,0.31,Food & Beverages,2020-04
2020-04-15,VOLTA,HO MUNICIPAL,Ho,Millet,KG,2.64,0.46,Food & Beverages,2020-04
2020-04-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,Millet,KG,5.26,0.92,Food & Beverages,2020-04
2020-04-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,Cassava,KG,1.27,0.22,Food & Beverages,2020-04
2020-04-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,Cassava,KG,1.54,0.27,Food & Beverages,2020-04
2020-04-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,Chicken,KG,11.0,1.93,Food & Beverages,2020-04
2020-04-15,ASHANTI,KMA,Kumasi,Cassava,KG,3.02,0.53,Food & Beverages,2020-04
2020-04-15,ASHANTI,EJURA SEKYE DUMASE,Ejura,Pepper,KG,7.55,1.32,Food & Beverages,2020-04
2020-04-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,Pepper,KG,31.15,5.46,Food & Beverages,2020-04
2020-04-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,Pepper,KG,8.89,1.56,Food & Beverages,2020-04
2020-04-15,VOLTA,HOHOE MUNICIPAL,Hohoe,Millet,KG,3.51,0.62,Food & Beverages,2020-04
2020-04-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,Pepper,KG,13.1,2.3,Food & Beverages,2020-04
2020-04-15,CENTRAL,MFANTSIMAN,Mankessim,Cassava,KG,1.24,0.22,Food & Beverages,2020-04
2020-04-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,Cassava,KG,2.06,0.36,Food & Beverages,2020-04
2020-04-15,CENTRAL,MFANTSIMAN,Mankessim,Chicken,KG,12.0,2.11,Food & Beverages,2020-04
2020-04-15,CENTRAL,CAPE COAST METRO,Cape Coast,Chicken,KG,12.67,2.22,Food & Beverages,2020-04
2020-04-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,Chicken,KG,38.55,6.76,Food & Beverages,2020-04
2020-04-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,Chicken,KG,11.0,1.93,Food & Beverages,2020-04
2020-04-15,ASHANTI,EJURA SEKYE DUMASE,Ejura,Millet,KG,2.85,0.5,Food & Beverages,2020-04
2020-04-15,ASHANTI,KMA,Kumasi,Millet,KG,3.63,0.64,Food & Beverages,2020-04
2020-04-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,Millet,KG,3.69,0.65,Food & Beverages,2020-04
2020-04-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,Millet,KG,2.91,0.51,Food & Beverages,2020-04
2020-04-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,Cassava,KG,1.67,0.29,Food & Beverages,2020-04
2020-04-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,Millet,KG,2.09,0.37,Food & Beverages,2020-04
2020-04-15,NORTHERN,YENDI MUNICIPAL,Yendi,Chicken,KG,14.0,2.46,Food & Beverages,2020-04
2020-04-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,Chicken,KG,11.59,2.03,Food & Beverages,2020-04
2020-04-15,UPPER EAST,GARU TEMPANE,Garu,Chicken,KG,14.31,2.51,Food & Beverages,2020-04
2020-04-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,Cassava,KG,1.52,0.27,Food & Beverages,2020-04
2020-04-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,Cassava,KG,3.93,0.69,Food & Beverages,2020-04
2020-04-15,VOLTA,HO MUNICIPAL,Ho,Chicken,KG,12.25,2.15,Food & Beverages,2020-04
2020-04-15,VOLTA,HOHOE MUNICIPAL,Hohoe,Chicken,KG,9.0,1.58,Food & Beverages,2020-04
2020-04-15,GREATER ACCRA,TEMA METROPOLIS,Tema,Cassava,KG,2.78,0.49,Food & Beverages,2020-04
2020-04-15,CENTRAL,CAPE COAST METRO,Cape Coast,Millet,KG,4.2,0.74,Food & Beverages,2020-04
2020-04-15,CENTRAL,CAPE COAST METRO,Cape Coast,Pepper,KG,27.88,4.89,Food & Beverages,2020-04
2020-04-15,GREATER ACCRA,TEMA METROPOLIS,Tema,Chicken,KG,11.0,1.93,Food & Beverages,2020-04
2020-04-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,Pepper,KG,42.86,7.52,Food & Beverages,2020-04
2020-04-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,Pepper,KG,20.13,3.53,Food & Beverages,2020-04
2020-04-15,VOLTA,HOHOE MUNICIPAL,Hohoe,Cassava,KG,1.64,0.29,Food & Beverages,2020-04
2020-04-15,UPPER EAST,GARU TEMPANE,Garu,Cassava,KG,1.84,0.32,Food & Beverages,2020-04
2020-04-15,CENTRAL,MFANTSIMAN,Mankessim,Pepper,KG,9.76,1.71,Food & Beverages,2020-04
2020-04-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,Pepper,KG,27.82,4.88,Food & Beverages,2020-04
2020-04-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,Pepper,KG,5.36,0.94,Food & Beverages,2020-04
2020-04-15,GREATER ACCRA,TEMA METROPOLIS,Tema,Pepper,KG,30.56,5.36,Food & Beverages,2020-04
2020-04-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,Chicken,KG,13.18,2.31,Food & Beverages,2020-04
2020-05-15,CENTRAL,CAPE COAST METRO,Cape Coast,Yam,KG,3.16,0.56,Food & Beverages,2020-05
2020-05-15,VOLTA,HO MUNICIPAL,Ho,Beans/Cowpea,KG,3.03,0.53,Food & Beverages,2020-05
2020-05-15,CENTRAL,MFANTSIMAN,Mankessim,Yam,KG,3.72,0.65,Food & Beverages,2020-05
2020-05-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,Yam,KG,2.88,0.51,Food & Beverages,2020-05
2020-05-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,Yam,KG,3.52,0.62,Food & Beverages,2020-05
2020-05-15,GREATER ACCRA,TEMA METROPOLIS,Tema,Yam,KG,3.29,0.58,Food & Beverages,2020-05
2020-05-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,Yam,KG,1.83,0.32,Food & Beverages,2020-05
2020-05-15,NORTHERN,YENDI MUNICIPAL,Yendi,Yam,KG,1.42,0.25,Food & Beverages,2020-05
2020-05-15,UPPER WEST,WA MUNICIPAL,Wa,Beans/Cowpea,KG,3.17,0.56,Food & Beverages,2020-05
2020-05-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,Beans/Cowpea,KG,9.47,1.66,Food & Beverages,2020-05
2020-05-15,NORTHERN,YENDI MUNICIPAL,Yendi,Beans/Cowpea,KG,4.0,0.7,Food & Beverages,2020-05
2020-05-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,Yam,KG,4.37,0.77,Food & Beverages,2020-05
2020-05-15,GREATER ACCRA,TEMA METROPOLIS,Tema,Beans/Cowpea,KG,7.77,1.37,Food & Beverages,2020-05
2020-05-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,Beans/Cowpea,KG,6.36,1.12,Food & Beverages,2020-05
2020-05-15,CENTRAL,MFANTSIMAN,Mankessim,Beans/Cowpea,KG,5.58,0.98,Food & Beverages,2020-05
2020-05-15,CENTRAL,CAPE COAST METRO,Cape Coast,Beans/Cowpea,KG,10.69,1.88,Food & Beverages,2020-05
2020-05-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,Beans/Cowpea,KG,3.1,0.54,Food & Beverages,2020-05
2020-05-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,Beans/Cowpea,KG,4.58,0.8,Food & Beverages,2020-05
2020-05-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,Eggs,KG,4.29,0.75,Food & Beverages,2020-05
2020-05-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,Beans/Cowpea,KG,5.44,0.96,Food & Beverages,2020-05
2020-05-15,UPPER EAST,GARU TEMPANE,Garu,Beans/Cowpea,KG,4.28,0.75,Food & Beverages,2020-05
2020-05-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,Yam,KG,3.09,0.54,Food & Beverages,2020-05
2020-05-15,VOLTA,HOHOE MUNICIPAL,Hohoe,Beans/Cowpea,KG,4.22,0.74,Food & Beverages,2020-05
2020-05-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,Yam,KG,3.65,0.64,Food & Beverages,2020-05
2020-05-15,ASHANTI,EJURA SEKYE DUMASE,Ejura,Cassava,KG,1.15,0.2,Food & Beverages,2020-05
2020-05-15,ASHANTI,KMA,Kumasi,Cassava,KG,3.78,0.66,Food & Beverages,2020-05
2020-05-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,Cassava,KG,2.27,0.4,Food & Beverages,2020-05
2020-05-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,Cassava,KG,1.43,0.25,Food & Beverages,2020-05
2020-05-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,Cassava,KG,3.04,0.53,Food & Beverages,2020-05
2020-05-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,Cassava,KG,1.17,0.2,Food & Beverages,2020-05
2020-05-15,CENTRAL,CAPE COAST METRO,Cape Coast,Cassava,KG,1.72,0.3,Food & Beverages,2020-05
2020-05-15,CENTRAL,MFANTSIMAN,Mankessim,Cassava,KG,0.95,0.17,Food & Beverages,2020-05
2020-05-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,Cassava,KG,1.55,0.27,Food & Beverages,2020-05
2020-05-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,Cassava,KG,2.35,0.41,Food & Beverages,2020-05
2020-05-15,GREATER ACCRA,TEMA METROPOLIS,Tema,Cassava,KG,2.92,0.51,Food & Beverages,2020-05
2020-05-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,Cassava,KG,1.95,0.34,Food & Beverages,2020-05
2020-05-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,Cassava,KG,4.36,0.77,Food & Beverages,2020-05
2020-05-15,UPPER EAST,GARU TEMPANE,Garu,Cassava,KG,1.84,0.32,Food & Beverages,2020-05
2020-05-15,VOLTA,HO MUNICIPAL,Ho,Cassava,KG,1.31,0.23,Food & Beverages,2020-05
2020-05-15,VOLTA,HOHOE MUNICIPAL,Hohoe,Cassava,KG,1.8,0.32,Food & Beverages,2020-05
2020-05-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,Cassava,KG,1.92,0.34,Food & Beverages,2020-05
2020-05-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,Onions,KG,6.62,1.16,Food & Beverages,2020-05
2020-05-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,Beans/Cowpea,KG,7.71,1.36,Food & Beverages,2020-05
2020-05-15,ASHANTI,EJURA SEKYE DUMASE,Ejura,Yam,KG,3.18,0.56,Food & Beverages,2020-05
2020-05-15,ASHANTI,KMA,Kumasi,Yam,KG,4.2,0.74,Food & Beverages,2020-05
2020-05-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,Yam,KG,1.79,0.31,Food & Beverages,2020-05
2020-05-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,Eggs,KG,6.09,1.07,Food & Beverages,2020-05
2020-05-15,UPPER EAST,GARU TEMPANE,Garu,Plantain,KG,4.85,0.85,Food & Beverages,2020-05
2020-05-15,UPPER WEST,WA MUNICIPAL,Wa,Yam,KG,1.95,0.34,Food & Beverages,2020-05
2020-05-15,CENTRAL,CAPE COAST METRO,Cape Coast,Pepper,KG,47.06,8.27,Food & Beverages,2020-05
2020-05-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,Pepper,KG,3.68,0.65,Food & Beverages,2020-05
2020-05-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,Pepper,KG,8.37,1.47,Food & Beverages,2020-05
2020-05-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,Pepper,KG,11.39,2.0,Food & Beverages,2020-05
2020-05-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,Pepper,KG,13.32,2.34,Food & Beverages,2020-05
2020-05-15,ASHANTI,KMA,Kumasi,Pepper,KG,18.79,3.3,Food & Beverages,2020-05
2020-05-15,ASHANTI,EJURA SEKYE DUMASE,Ejura,Pepper,KG,7.47,1.31,Food & Beverages,2020-05
2020-05-15,ASHANTI,EJURA SEKYE DUMASE,Ejura,Tomatoes,KG,6.33,1.11,Food & Beverages,2020-05
2020-05-15,ASHANTI,KMA,Kumasi,Tomatoes,KG,14.06,2.47,Food & Beverages,2020-05
2020-05-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,Tomatoes,KG,7.11,1.25,Food & Beverages,2020-05
2020-05-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,Tomatoes,KG,7.76,1.36,Food & Beverages,2020-05
2020-05-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,Tomatoes,KG,9.96,1.75,Food & Beverages,2020-05
2020-05-15,CENTRAL,CAPE COAST METRO,Cape Coast,Tomatoes,KG,13.92,2.45,Food & Beverages,2020-05
2020-05-15,CENTRAL,MFANTSIMAN,Mankessim,Tomatoes,KG,5.71,1.0,Food & Beverages,2020-05
2020-05-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,Tomatoes,KG,10.0,1.76,Food & Beverages,2020-05
2020-05-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,Tomatoes,KG,10.51,1.85,Food & Beverages,2020-05
2020-05-15,GREATER ACCRA,TEMA METROPOLIS,Tema,Tomatoes,KG,15.28,2.69,Food & Beverages,2020-05
2020-05-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,Tomatoes,KG,5.42,0.95,Food & Beverages,2020-05
2020-05-15,NORTHERN,YENDI MUNICIPAL,Yendi,Tomatoes,KG,4.27,0.75,Food & Beverages,2020-05
2020-05-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,Tomatoes,KG,3.5,0.62,Food & Beverages,2020-05
2020-05-15,UPPER EAST,GARU TEMPANE,Garu,Tomatoes,KG,2.32,0.41,Food & Beverages,2020-05
2020-05-15,UPPER WEST,WA MUNICIPAL,Wa,Tomatoes,KG,12.92,2.27,Food & Beverages,2020-05
2020-05-15,VOLTA,HO MUNICIPAL,Ho,Tomatoes,KG,10.88,1.91,Food & Beverages,2020-05
2020-05-15,VOLTA,HOHOE MUNICIPAL,Hohoe,Tomatoes,KG,3.89,0.68,Food & Beverages,2020-05
2020-05-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,Tomatoes,KG,13.18,2.32,Food & Beverages,2020-05
2020-05-15,CENTRAL,MFANTSIMAN,Mankessim,Pepper,KG,26.71,4.7,Food & Beverages,2020-05
2020-05-15,UPPER EAST,GARU TEMPANE,Garu,Yam,KG,2.37,0.42,Food & Beverages,2020-05
2020-05-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,Pepper,KG,18.1,3.18,Food & Beverages,2020-05
2020-05-15,GREATER ACCRA,TEMA METROPOLIS,Tema,Pepper,KG,32.5,5.71,Food & Beverages,2020-05
2020-05-15,VOLTA,HO MUNICIPAL,Ho,Yam,KG,2.83,0.5,Food & Beverages,2020-05
2020-05-15,VOLTA,HOHOE MUNICIPAL,Hohoe,Yam,KG,3.12,0.55,Food & Beverages,2020-05
2020-05-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,Yam,KG,6.39,1.12,Food & Beverages,2020-05
2020-05-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,Plantain,KG,6.41,1.13,Food & Beverages,2020-05
2020-05-15,VOLTA,HOHOE MUNICIPAL,Hohoe,Plantain,KG,1.96,0.34,Food & Beverages,2020-05
2020-05-15,VOLTA,HO MUNICIPAL,Ho,Plantain,KG,3.93,0.69,Food & Beverages,2020-05
2020-05-15,UPPER WEST,WA MUNICIPAL,Wa,Plantain,KG,4.7,0.83,Food & Beverages,2020-05
2020-05-15,ASHANTI,KMA,Kumasi,Beans/Cowpea,KG,6.21,1.09,Food & Beverages,2020-05
2020-05-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,Plantain,KG,5.33,0.94,Food & Beverages,2020-05
2020-05-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,Plantain,KG,2.21,0.39,Food & Beverages,2020-05
2020-05-15,CENTRAL,MFANTSIMAN,Mankessim,Plantain,KG,3.97,0.7,Food & Beverages,2020-05
2020-05-15,CENTRAL,CAPE COAST METRO,Cape Coast,Plantain,KG,7.52,1.32,Food & Beverages,2020-05
2020-05-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,Plantain,KG,5.81,1.02,Food & Beverages,2020-05
2020-05-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,Plantain,KG,3.74,0.66,Food & Beverages,2020-05
2020-05-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,Plantain,KG,2.41,0.42,Food & Beverages,2020-05
2020-05-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,Plantain,KG,3.55,0.62,Food & Beverages,2020-05
2020-05-15,ASHANTI,KMA,Kumasi,Plantain,KG,4.62,0.81,Food & Beverages,2020-05
2020-05-15,ASHANTI,EJURA SEKYE DUMASE,Ejura,Plantain,KG,5.73,1.01,Food & Beverages,2020-05
