product_name,source,cpi_category,price_ghc,unit,z_score,anomaly_score,flag_zscore,flag_iqr,flag_if,is_flagged
Pepsodent Perfect Toothbrush,Konzoom,Personal Care,10.0,Default Title,-1.8459423390618717,0.5531147398859687,False,False,False,False
Ghandour Prince Perfume for Him 50ml,Konzoom,Personal Care,10.0,50ml,-1.8459423390618717,0.5531147398859687,False,False,False,False
LifeBuoy Herbal Soap 85g,Konzoom,Personal Care,10.0,85g,-1.8459423390618717,0.5531147398859687,False,False,False,False
LifeBuoy Lemon Fresh Soap 85g,Konzoom,Personal Care,10.0,85g,-1.8459423390618717,0.5531147398859687,False,False,False,False
Chicken Thighs Soft (5kg),Big Samps Market,Food & Beverages,175.0,5kg,1.460856046732253,0.5494124470279663,False,False,False,False
5kg Peacock Rice,Big Samps Market,Food & Beverages,175.0,5kg,1.460856046732253,0.5494124470279663,False,False,False,False
Bel Aqua Active 500ml,Konzoom,Food & Beverages,7.0,500ml,-1.3523420067107996,0.5489368907321234,False,False,False,False
Kako,Big Samps Market,Food & Beverages,7.0,,-1.3523420067107996,0.5489368907321234,False,False,False,False
Bel-Aqua Mineral Water — 1.5L,Konzoom,Food & Beverages,7.0,1.5L,-1.3523420067107996,0.5489368907321234,False,False,False,False
Mcberry London Oats Digestive Biscuits 80g,Konzoom,Food & Beverages,7.0,80g,-1.3523420067107996,0.5489368907321234,False,False,False,False
Onga Classic – Big,Big Samps Market,Food & Beverages,7.0,,-1.3523420067107996,0.5489368907321234,False,False,False,False
Onga Stew – Large Sachet,Big Samps Market,Food & Beverages,7.0,,-1.3523420067107996,0.5489368907321234,False,False,False,False
Dawadawa (1 ball),Big Samps Market,Food & Beverages,7.0,,-1.3523420067107996,0.5489368907321234,False,False,False,False
Nido,Big Samps Market,Food & Beverages,135.0,,1.226202411476749,0.5466882062038486,False,False,False,False
Color screen digital display karaoke live streaming neck hanging Bluetooth earphones with ultra long battery life wireless sport,KiKUU,Clothing & Personal Care,96.75,,-1.0959258698305416,0.5464890337501518,False,False,False,False
Fiesta Fruity Condoms [3 in 1],Konzoom,Personal Care,14.99,Default Title,-1.2407415982069931,0.546407889690267,False,False,False,False
Fiesta Dotted Condoms,Konzoom,Personal Care,14.99,Default Title,-1.2407415982069931,0.546407889690267,False,False,False,False
Classic Hair Hair Food and Conditioner — 125ml,Konzoom,Personal Care,14.99,125ml,-1.2407415982069931,0.546407889690267,False,False,False,False
"Shiatsu Vibration Plate Foot Massager – 99 Speed, Acupressure, Music Mode & Remote Control",Makola Stores,General,2999.0,,1.4336307462983962,0.5459528662378436,False,False,False,False
TCL 32” LED 32S4500A FHD SMART ANDROID TELEVISION,Makola Stores,General,2999.0,,1.4336307462983962,0.5459528662378436,False,False,False,False
Smart Digital Kitchen Sink – 4 Water Modes | Pull-Out Faucet | Large Capacity | Stainless Steel Dual Basin Sink,Makola Stores,General,2999.0,,1.4336307462983962,0.5459528662378436,False,False,False,False
Irish Spring Bar Soap 104g — Aloe,Konzoom,Personal Care,15.5,104g,-1.189944987876038,0.5459280652896217,False,False,False,False
Irish Spring Bar Soap 104g — Original,Konzoom,Personal Care,15.5,104g,-1.189944987876038,0.5459280652896217,False,False,False,False
SAMSUNG-WATCH-4-44MM-SM-R870NZGAMEA,Makola Stores,General,4699.0,,1.6921660158004619,0.5451809480950828,False,False,False,False
Nasco Bottom Freezer Refrigerators – 170L NASD2-23-SK & 136L NASD2-18FL-G,Makola Stores,General,4699.0,170L,1.6921660158004619,0.5451809480950828,False,False,False,False
Genetic Baby Newborn Fleece Blanket Infant Bath Towel Swaddl,Makola Stores,Household,250.0,,1.2447393878326323,0.544580117694751,False,False,False,False
Es-Teem Shea Body Nourisher with Cucumber Extract 250ml,Konzoom,Personal Care,80.0,250ml,1.3842593029985113,0.543646408057229,False,False,False,False
Balea Men Fresh After Shave 100ml,Konzoom,Personal Care,80.0,100ml,1.3842593029985113,0.543646408057229,False,False,False,False
Jamestown Coffee Grounded — 500g,Konzoom,Food & Beverages,144.99,500g,1.2907141731679241,0.5425262588293767,False,False,False,False
LeLe Thai Jasmin Long Gra,Makola Stores,Food & Beverages,145.0,,1.2907765118126322,0.5425262588293767,False,False,False,False
Lele Thai Jasmine Rice — 5kg,Konzoom,Food & Beverages,168.0,5kg,1.4239188539434153,0.5423635597294492,False,False,False,False
Everpack Disposable Fork - 50 pieces,Konzoom,Household,13.99,50 pieces,-0.9585251282284475,0.5414369591207224,False,False,False,False
Everpack Disposable Spoons - 50 pieces,Konzoom,Household,13.99,50 pieces,-0.9585251282284475,0.5414369591207224,False,False,False,False
CloseUp Deep Action 160g,Konzoom,Personal Care,20.0,160g,-0.7997716602214094,0.5409806645885286,False,False,False,False
Cashew butter,Makola Stores,Food & Beverages,131.0,,1.1990328403403356,0.540175726381996,False,False,False,False
Garlic paste,Makola Stores,Food & Beverages,131.0,,1.1990328403403356,0.540175726381996,False,False,False,False
Grounded Ginger (Zero Chemicals),Makola Stores,General,24.0,,-1.3233240622480915,0.5400270733143439,False,False,False,False
Bel Ice Alcoholic Flavoured Drink 5.5% 330ml — Lemon,Konzoom,Food & Beverages,8.0,330ml,-1.245146129709125,0.5396815230301458,False,False,False,False
Bel Ice Alcoholic Flavoured Drink 5.5% 330ml — Pineapple,Konzoom,Food & Beverages,8.0,330ml,-1.245146129709125,0.5396815230301458,False,False,False,False
Niche Chocolate Drink 180ml,Konzoom,Food & Beverages,8.0,180ml,-1.245146129709125,0.5396815230301458,False,False,False,False
Juss Cooler Mixed Fruit Juice 200ml,Konzoom,Food & Beverages,8.0,200ml,-1.245146129709125,0.5396815230301458,False,False,False,False
Spring onion 150g,Konzoom,Food & Beverages,8.0,150g,-1.245146129709125,0.5396815230301458,False,False,False,False
"Nasco Split Air Conditioners – 1.5 HP, 2.0 HP, & 2.5 HP | Ultimate Cooling Power for Every Space",Makola Stores,General,4549.0,,1.6734876359183437,0.5395928102309547,False,False,False,False
Genetic 2SET of Baby Shoes Socks Children Infant Cartoon Soc,Makola Stores,Household,150.0,,0.8474320418333533,0.5394860617041418,False,False,False,False
5kg Lele Rice,Big Samps Market,Food & Beverages,152.0,5kg,1.3333982884784226,0.53901777020946,False,False,False,False
Everpack Rainbow Napkin,Konzoom,Household,9.99,Default Title,-1.2012046870824702,0.5390035347148852,False,False,False,False
HP EliteBook 840 G4 Laptop / 256gb – ssd / 8gb – ram / Core i5 / Used,Makola Stores,General,3300.0,840 G,1.4886911384561647,0.5381968201192375,False,False,False,False
Iceland Straight Cut Chips (Potato Fries) 1.2kg,Konzoom,Food & Beverages,128.99,2kg,1.1850677034312025,0.5377952533117281,False,False,False,False
"Volcano 50×50 4-Burner Gas Cooker with Oven, Grill & Lamp – Efficient, Stylish, and Built for Performance",Makola Stores,General,2399.0,,1.3051299112380828,0.537615649823445,False,False,False,False
Nasco Top Mounted Freezers (65L & 85L) – Compact Cooling with Energy Efficiency,Makola Stores,General,2399.0,65L,1.3051299112380828,0.537615649823445,False,False,False,False
Kleesoft Perfumed Washing Powder — 500g,Konzoom,Household,16.99,500g,-0.8158928917470754,0.5370740350329908,False,False,False,False
"Reusable Makeup Remover Pad – Washable, Eco-Friendly Cotton Cleansing Pad",Makola Stores,General,25.0,,-1.3007381781292133,0.5370080122443488,False,False,False,False
ASEDA Natural Beauty Soap,Shopnaw,General,25.0,,-1.3007381781292133,0.5370080122443488,False,False,False,False
Ear Cleaner Kit (5pcs) – Reusable Ear Wax Removal Tools with Travel Case,Makola Stores,General,25.0,5pcs,-1.3007381781292133,0.5370080122443488,False,False,False,False
Dell Inspiron 5567 Gaming Laptop,Makola Stores,General,4500.0,5567 G,1.667252364496306,0.5364824108176052,False,False,False,False
Nasco YL16755-W Water Dispenser – Practical Hydration with Extra Storage,Makola Stores,General,2479.0,,1.324012462803738,0.5361392347149827,False,False,False,False
4.5 litres Frytol,Big Samps Market,Food & Beverages,150.0,5 l,1.321422944082788,0.5351890990405364,False,False,False,False
Madar Washing Powder Bucket (2.5kg),Big Samps Market,Food & Beverages,150.0,5kg,1.321422944082788,0.5351890990405364,False,False,False,False
Millicent Vietnamese Fragrant Rice,Makola Stores,Food & Beverages,150.0,,1.321422944082788,0.5351890990405364,False,False,False,False
Cashew nuts,Makola Stores,Food & Beverages,165.0,,1.4076178860619877,0.5346465230086113,False,False,False,False
Royal Umbrella Rice 5kg,Konzoom,Food & Beverages,165.0,5kg,1.4076178860619877,0.5346465230086113,False,False,False,False
Zomi Palm Oil (5 Litres),Big Samps Market,Food & Beverages,165.0,5 L,1.4076178860619877,0.5346465230086113,False,False,False,False
Cadbury Heroes 550g,Konzoom,Food & Beverages,125.0,550g,1.1566943673478232,0.5345135698205523,False,False,False,False
Cadbury Roses 550g,Konzoom,Food & Beverages,125.0,550g,1.1566943673478232,0.5345135698205523,False,False,False,False
Fortune Vietnam Jasmine Rice — 5kg,Konzoom,Food & Beverages,125.0,5kg,1.1566943673478232,0.5345135698205523,False,False,False,False
Edwene si dweneso Kente,Makola Stores,General,2500.0,,1.3288682196506767,0.5341343075657968,False,False,False,False
Canon CP1000 Selphy Photo Printer + 3 Set of Paper Roll,Makola Stores,General,2500.0,,1.3288682196506767,0.5341343075657968,False,False,False,False
Original Kente,Makola Stores,General,2500.0,,1.3288682196506767,0.5341343075657968,False,False,False,False
Adela Foods Dried Multifruit 100g — 100g,Konzoom,General,25.99,100g,-1.2792181211281806,0.5333831662294019,False,False,False,False
Adela Foods Toasted Coconut Chips (Ginger Spice) 100g,Konzoom,General,25.99,100g,-1.2792181211281806,0.5333831662294019,False,False,False,False
"Alta Power Portable Gasoline Generator – Compact, Reliable & Efficient Backup Power Solution",Makola Stores,General,3499.0,,1.5224009167391515,0.531985049650571,False,False,False,False
Kasapreko Chocomalt 500ml,Konzoom,Food & Beverages,8.5,500ml,-1.1959388464292202,0.5319353279742386,False,False,False,False
Munchee Ginger Biscuits 65g,Konzoom,Food & Beverages,8.5,65g,-1.1959388464292202,0.5319353279742386,False,False,False,False
Storm Energy Drink 500ml,Konzoom,Food & Beverages,8.5,500ml,-1.1959388464292202,0.5319353279742386,False,False,False,False
Baby Secret Set,Makola Stores,Household,270.0,,1.3046794316230004,0.5314264808250899,False,False,False,False
Madar Renzo Multipurpose Liquid Soap — 400ml,Konzoom,Household,14.99,400ml,-0.9080340778324344,0.5313573657395074,False,False,False,False
Acer ChromeBook 315 Laptop / 4GB – Ram / 64GB – SSD / Intel Celeron / Chrome OS,Makola Stores,General,3500.0,315 L,1.5225654264467072,0.5307267717569202,False,False,False,False
Dell Latitude 5400 Touchscreen Laptop / 256gb – ssd / 8gb – Ram / Core i5 / Windows 11 / Used,Makola Stores,General,3500.0,256g,1.5225654264467072,0.5307267717569202,False,False,False,False
SAMSUNG-WATCH-5-40MM-SM-R900NZAAMEA,Makola Stores,General,3500.0,,1.5225654264467072,0.5307267717569202,False,False,False,False
Full Chicken (Dressed layer),Big Samps Market,Food & Beverages,160.0,,1.3797835135497354,0.5304191548013892,False,False,False,False
2.5kg Aglow Full Broiler Chicken (Family Pack),Big Samps Market,Food & Beverages,160.0,5kg,1.3797835135497354,0.5304191548013892,False,False,False,False
5kg Royal Umbrella Rice,Big Samps Market,Food & Beverages,160.0,5kg,1.3797835135497354,0.5304191548013892,False,False,False,False
Peacock Thai Jasmine Rice 5kg,Konzoom,Food & Beverages,160.0,5kg,1.3797835135497354,0.5304191548013892,False,False,False,False
All Pure Nature Liquid Black Soap with Baobab and Avocado Oil 500ml — 250ml,Konzoom,Personal Care,65.99,500ml,1.077012885530013,0.5298109126075771,False,False,False,False
cotton mop,Makola Stores,General,27.0,,-1.2580618997859936,0.5294392709746873,False,False,False,False
Tampico Citrus Drink — 500ml,Konzoom,Food & Beverages,9.0,500ml,-1.1492561501857688,0.5281722553721044,False,False,False,False
Gino Tomato paste (medium),Big Samps Market,Food & Beverages,9.0,,-1.1492561501857688,0.5281722553721044,False,False,False,False
Frosty Bite Strawberry Ice Cream 150ml,Konzoom,Food & Beverages,9.0,150ml,-1.1492561501857688,0.5281722553721044,False,False,False,False
Frosty Bite Vanilla Flavoured Ice Cream 150ml,Konzoom,Food & Beverages,9.0,150ml,-1.1492561501857688,0.5281722553721044,False,False,False,False
Frosty Bite Chocolate Flavoured Ice Cream 150ml,Konzoom,Food & Beverages,9.0,150ml,-1.1492561501857688,0.5281722553721044,False,False,False,False
Trudish Nutri Gari Mix (Tumeric),Makola Stores,Food & Beverages,120.0,,1.1198426512477597,0.5264070817087544,False,False,False,False
Trudish Nutri Gari Mix (Cocoa),Makola Stores,Food & Beverages,120.0,,1.1198426512477597,0.5264070817087544,False,False,False,False
Trudish Nutri Gari Mix (Beetroot),Makola Stores,Food & Beverages,120.0,,1.1198426512477597,0.5264070817087544,False,False,False,False
Little Angels Nappies S5,Konzoom,Household,205.0,Default Title,1.0902670202518243,0.5260566697081356,False,False,False,False
Little Angels Nappies S3- 98 Counts,Konzoom,Household,205.0,Default Title,1.0902670202518243,0.5260566697081356,False,False,False,False
ASDA Little Angels Comfort & Protect Size 5+ Nappies Jumbo Pack 64pk,Konzoom,Household,205.0,Default Title,1.0902670202518243,0.5260566697081356,False,False,False,False
Epson Dot Matrix LQ-350 Printer,Makola Stores,General,4200.0,,1.6275308385071803,0.5247201065633528,False,False,False,False
MIDEA MDRC207FZN43 142L CHEST FREEZER,Makola Stores,General,4199.0,142L,1.6273937438208084,0.5247201065633528,False,False,False,False
"52-Piece Stainless Steel Cookware Set – Complete Kitchen Combo with Pots, Utensils & Accessories",Makola Stores,General,2300.0,,1.280871588850499,0.524615948182047,False,False,False,False
BEADED NECKLACE,Makola Stores,General,22.0,,-1.3713407148210055,0.5245933524316588,False,False,False,False
Selby Blossom Multi-purpose Scouring Paste 5L,Konzoom,Household,105.0,5L,0.5707870841432698,0.5238476389037268,False,False,False,False
PRISCADEL GROUNDNUT PASTE,Makola Stores,General,28.0,,-1.2378539938323627,0.5237762983896788,False,False,False,False
Toasted Coconut Chips,Shopnaw,General,28.0,,-1.2378539938323627,0.5237762983896788,False,False,False,False
Princess Aloe Vera Cream — 460g,Konzoom,Personal Care,30.99,460g,-0.11880089197921527,0.5223286195002744,False,False,False,False
Original Kente,Makola Stores,General,2200.0,,1.255284695735396,0.5200773504121723,False,False,False,False
Edwene si Dwene so,Makola Stores,General,2200.0,,1.255284695735396,0.5200773504121723,False,False,False,False
Camel Antiseptic  250ml — Zesty lime,Konzoom,Personal Care,32.99,250ml,-0.020687261567661874,0.5197412604138262,False,False,False,False
Sensimed Junior Toothbrush from 6 Years - 2 Pieces,Konzoom,Personal Care,32.99,2 Pieces,-0.020687261567661874,0.5197412604138262,False,False,False,False
Camel Antiseptic  250ml — Original,Konzoom,Personal Care,32.99,250ml,-0.020687261567661874,0.5197412604138262,False,False,False,False
Comfort Fabric Conditioner Sunshine Days 83 Washes,Konzoom,Household,156.99,Default Title,0.8828115482025862,0.519317654776418,False,False,False,False
Comfort Fabric Conditioner Pure — 2.5L,Konzoom,Household,156.99,2.5L,0.8828115482025862,0.519317654776418,False,False,False,False
Original Kente,Makola Stores,General,2174.0,,1.2484415978837389,0.5179652634356628,False,False,False,False
Double-Edged Sword,Makola Stores,General,4100.0,,1.6136572157553064,0.5173152781050947,False,False,False,False
Heavy-Duty Cast Iron Cookware 11 pcs Set – Built to Last,Makola Stores,General,3680.0,11 pcs,1.551436947604338,0.5170961211649395,False,False,False,False
SAMSUNG-WATCH-7-FE-40MM-SM-R861NIDAMEA,Makola Stores,General,3799.0,,1.5697590601180866,0.5170030177248068,False,False,False,False
Nasco SNIPER 60-S Gas Cooker – Sleek Simplicity for Everyday Cooking,Makola Stores,General,3829.0,,1.5742875203665698,0.5169124336970096,False,False,False,False
Toilet Brush,Makola Stores,General,29.0,,-1.2183312351664348,0.5168875548405933,False,False,False,False
SAMSUNG-WATCH-6-44MM-SM-R940NZSAMEA,Makola Stores,General,3899.0,,1.5847174654775882,0.5147708860113428,False,False,False,False
Epson Ecotank L3251 Printer / 3 in 1 / Wireless / Colored,Makola Stores,General,3700.0,,1.5545573357722815,0.5136881937615686,False,False,False,False
SAMSUNG-WATCH-6-40MM-SM-R930NZKAMEA,Makola Stores,General,3699.0,,1.5544017172799458,0.5135144459510168,False,False,False,False
Nasco SNIPER 60-B Gas Cooker – Stylish Simplicity in Classic Black,Makola Stores,General,3699.0,,1.5544017172799458,0.5135144459510168,False,False,False,False
Aptamil First Infant Milk Stage 1(From Birth) 800g,Konzoom,Household,260.0,800g,1.2752836886448455,0.5124349244184626,False,False,False,False
Softcare Premium Soft Baby Diapers Medium 6-11kg - 42 Count,Konzoom,Household,90.0,11kg,0.4514950737540197,0.5120693315635129,False,False,False,False
"Lenor Ruby Jasmine Super Concentrate Fabric Conditioner, 3.6L (180 Wash)",Konzoom,Household,262.0,6L,1.2812519211579299,0.5120625210991829,False,False,False,False
Ena Pa Sardine in Vegetable Oil 125g,Konzoom,Food & Beverages,12.99,125g,-0.8436786920377314,0.5119824562096219,False,False,False,False
